Age,Income,Clicks,Conversion Rate,CTR,Age_AdType,Income_AdPlacement,Click_DayOfWeek,Click_Hour,Click_Month,High_CTR,High_Conversion,Gender_Male,Gender_Other,Location_Suburban,Location_Urban,Ad Type_Native,Ad Type_Text,Ad Type_Video,Ad Topic_Finance,Ad Topic_Food,Ad Topic_Health,Ad Topic_Technology,Ad Topic_Travel,Ad Placement_Social Media,Ad Placement_Website,Age_Group_19-25,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Age_Group_66+,Income_Group_Medium,Income_Group_High,Income_Group_Very High
37.0,51824.0,4.0,0.2867,0.0512,37.0_Text,High_Search Engine,6,20,6,1,1,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
45.0,70039.37,4.0,0.2624,0.0147,45.0_Video,Very High_Social Media,6,20,6,0,1,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7.0,58765.8,3.0,0.3682,0.0493,7.0_Video,High_Website,5,20,7,0,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
51.0,72948.25,5.0,0.0525,0.0368,51.0_Banner,Very High_Website,6,20,9,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
33.0,73387.91,0.0,0.3666,0.0766,33.0_Text,Very High_Social Media,2,20,5,1,1,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
43.0,52063.76,3.0,0.1885,0.0569,43.0_Text,High_Search Engine,1,20,2,1,1,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
55.0,65910.01,5.0,0.0449,0.0271,55.0_Text,Very High_Website,2,20,4,0,0,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
55.0,76810.52,5.0,0.0966,0.0525,55.0_Native,Very High_Website,6,20,1,1,0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
14.0,50418.08,4.0,0.3993,0.0744,14.0_Banner,High_Social Media,6,20,6,1,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
50.0,82520.04,2.0,0.1533,0.0802,50.0_Text,Very High_Social Media,2,20,7,1,0,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
38.0,57891.84,2.0,0.1797,0.058,38.0_Text,High_Social Media,0,20,2,1,0,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
50.0,42334.88,6.0,0.0857,0.0601,50.0_Native,Medium_Search Engine,3,20,7,1,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
11.0,65848.92,4.0,0.0872,0.053,11.0_Banner,Very High_Social Media,5,20,10,1,0,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
20.0,50624.6,3.0,0.1013,0.0548,20.0_Text,High_Social Media,2,20,5,1,0,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
38.0,64205.57,5.0,0.0705,0.0506,38.0_Banner,Very High_Search Engine,3,20,7,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
21.0,14731.86,4.0,0.4127,0.0573,21.0_Native,Low_Website,2,20,5,1,1,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
29.0,22112.02,4.0,0.1347,0.035,29.0_Text,Low_Social Media,5,20,9,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
56.0,34460.51,6.0,0.0623,0.0416,56.0_Banner,Low_Website,6,20,3,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
68.0,4857.95,6.0,0.1739,0.0465,68.0_Native,Low_Website,4,20,5,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
32.0,26010.78,7.0,0.0261,0.0698,32.0_Video,Low_Search Engine,2,20,2,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49.0,70900.99,10.0,0.2998,0.0701,49.0_Native,Very High_Website,2,20,5,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
37.0,56536.51,4.0,0.266,0.0283,37.0_Native,High_Search Engine,4,20,12,0,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
49.0,36219.3,3.0,0.1471,0.0382,49.0_Text,Low_Website,5,20,9,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
42.0,9439.54,6.0,0.0544,0.0683,42.0_Native,Low_Website,2,20,6,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
16.0,41591.06,4.0,0.1647,0.0646,16.0_Native,Medium_Search Engine,4,20,9,1,0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
54.0,59062.67,3.0,0.0814,0.0748,54.0_Video,High_Social Media,5,20,9,1,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
22.0,52479.05,6.0,0.062,0.0211,22.0_Text,High_Website,2,20,5,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False
15.0,28900.55,8.0,0.2521,0.0494,15.0_Native,Low_Social Media,3,20,1,0,1,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
52.0,41619.39,9.0,0.1197,0.0602,52.0_Video,Medium_Social Media,2,20,9,1,0,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
29.0,71907.45,6.0,0.1332,0.0467,29.0_Video,Very High_Social Media,1,20,4,0,0,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True
47.0,54037.43,4.0,0.312,0.0609,47.0_Banner,High_Social Media,4,20,1,1,1,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
43.0,65975.83,5.0,0.126,0.0496,43.0_Banner,Very High_Search Engine,3,20,2,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
20.0,44141.15,9.0,0.1371,0.0557,20.0_Video,Medium_Website,1,20,12,1,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
10.0,46646.91,7.0,0.1972,0.0549,10.0_Text,Medium_Website,5,20,7,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
61.0,61940.69,1.0,0.2774,0.0653,61.0_Text,High_Social Media,0,20,1,1,1,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
45.0,24452.63,4.0,0.0485,0.0807,45.0_Native,Low_Website,0,20,12,1,0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
56.0,74472.65,4.0,0.1078,0.0483,56.0_Text,Very High_Search Engine,4,20,5,0,0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
32.0,69680.87,8.0,0.1934,0.0418,32.0_Video,Very High_Social Media,6,20,1,0,1,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
53.0,52451.48,7.0,0.0556,0.0471,53.0_Banner,High_Search Engine,1,20,2,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
60.0,73936.55,2.0,0.1279,0.0392,60.0_Native,Very High_Search Engine,2,20,7,0,0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
31.0,43168.23,7.0,0.5238375,0.0374,31.0_Video,Medium_Social Media,5,20,9,0,1,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
30.0,37189.57,3.0,0.4086,0.0488,30.0_Native,Medium_Website,2,20,8,0,1,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
36.0,65277.24,3.0,0.0408,0.0833,36.0_Video,Very High_Website,3,20,4,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
34.0,80872.93,1.0,0.3858,0.0928,34.0_Banner,Very High_Social Media,0,20,11,1,1,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True
20.0,52277.0,6.0,0.2513,0.0587,20.0_Text,High_Website,2,20,5,1,1,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
39.0,28516.59,2.0,0.057,0.0715,39.0_Video,Low_Search Engine,5,20,10,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
39.0,19176.01,10.5,0.2782,0.0492,39.0_Banner,Low_Search Engine,3,20,8,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
38.0,34499.35,6.0,0.1469,0.0311,38.0_Text,Low_Search Engine,2,20,3,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
30.0,30351.83,6.0,0.0883,0.0268,30.0_Video,Low_Website,1,20,1,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
4.0,70419.03,5.0,0.0819,0.0799,4.0_Banner,Very High_Search Engine,5,20,9,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36.0,65114.44,10.0,0.5164,0.034,36.0_Text,Very High_Social Media,5,20,8,0,1,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
38.0,71048.21,7.0,0.0597,0.0294,38.0_Native,Very High_Website,1,20,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
21.0,55071.22,6.0,0.0433,0.0516,21.0_Banner,High_Website,5,20,12,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
40.0,43774.06,8.0,0.3495,0.0774,40.0_Text,Medium_Social Media,3,20,1,1,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
38.0,85865.99,5.0,0.1959,0.0441,38.0_Native,Very High_Search Engine,3,20,5,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
26.0,25721.47,3.0,0.0618,0.061,26.0_Native,Low_Social Media,3,20,9,1,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
33.0,91893.8,2.0,0.1078,0.0049,33.0_Text,Very High_Social Media,0,20,12,0,0,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
47.0,49819.06,7.0,0.1718,0.0358,47.0_Native,Medium_Search Engine,1,20,4,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
39.0,62895.13,3.0,0.4035,0.0779,39.0_Banner,High_Search Engine,4,20,3,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
21.0,34811.11,4.0,0.1714,0.0263,21.0_Native,Low_Website,3,20,5,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
58.0,47290.09,8.0,0.0695,0.0425,58.0_Banner,Medium_Social Media,3,20,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
52.0,51321.38,6.0,0.2103,0.0453,52.0_Video,High_Search Engine,0,20,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
22.0,28679.39,6.0,0.1396,0.0334,22.0_Text,Low_Social Media,4,20,10,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
24.0,66374.97,3.0,0.5033,0.0374,24.0_Video,Very High_Search Engine,1,20,9,0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
25.0,42824.35,3.0,0.3446,0.0381,25.0_Text,Medium_Social Media,0,20,2,0,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
43.0,58943.77,5.0,0.0477,0.0512,43.0_Banner,High_Website,0,20,12,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
45.0,66822.37,4.0,0.3663,0.0359,45.0_Native,Very High_Search Engine,6,20,9,0,1,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
43.0,61386.48,1.0,0.0636,0.0724,43.0_Text,High_Search Engine,5,20,7,1,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
45.0,20366.68,5.0,0.0448,0.045,45.0_Native,Low_Search Engine,0,20,8,0,0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
15.0,34621.64,9.0,0.0488,0.0337,15.0_Video,Low_Website,5,20,3,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
26.0,34423.17,7.0,0.2164,0.0549,26.0_Video,Low_Search Engine,1,20,5,1,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
6.0,31575.3,5.0,0.3962,0.0574,6.0_Native,Low_Website,2,20,1,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
47.0,65152.18,6.0,0.0915,0.0639,47.0_Video,Very High_Search Engine,2,20,5,1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
50.0,25221.39,6.0,0.1518,0.0583,50.0_Text,Low_Search Engine,4,20,9,1,0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
